m,x_um,E_nonlinear,E_linearized
0.6,0.375,0.09073196895076842,0.10950228012259262
0.6,0.37890625,0.0879373113821506,0.10624990775053572
0.6,0.3828125,0.08513868815206642,0.10298153453318946
0.6,0.38671875,0.08233624143087252,0.09969765267553839
0.6,0.390625,0.0795301119721434,0.09639875671811116
0.6,0.39453125,0.07672043916248533,0.09308534346250465
0.6,0.3984375,0.07390736107108858,0.08975791189656754
0.6,0.40234375,0.07109101449902634,0.08641696311925431
0.6,0.40625,0.06827153502830938,0.08306300026516195
0.6,0.41015625,0.06544905707070531,0.0796965284287593
0.6,0.4140625,0.06262371391633113,0.07631805458832222
0.6,0.41796875,0.05979563778202806,0.07292808752958399
0.6,0.421875,0.05696495985952767,0.06952713776911436
0.6,0.42578125,0.054131810363418076,0.06611571747743762
0.6,0.4296875,0.05129631857891934,0.06269434040190154
0.6,0.43359375,0.04845861290947695,0.059263521789308785
0.6,0.4375,0.04561882092418251,0.055823778308322976
0.6,0.44140625,0.04277706940503054,0.052375627971659906
0.6,0.4453125,0.039933484394020495,0.048919590058076994
0.6,0.44921875,0.03708819124011312,0.045456185034171745
0.6,0.453125,0.03424131464605006,0.04198593447600132
0.6,0.45703125,0.03139297871504589,0.03850936099053522
0.6,0.4609375,0.028543306997361705,0.035026988136952535
0.6,0.46484375,0.025692422536769212,0.03153934034779577
0.6,0.46875,0.022840447916914572,0.02804694284999347
0.6,0.47265625,0.01998750530759098,0.02455032158576271
0.6,0.4765625,0.017133716510929167,0.021050003133404323
0.6,0.48046875,0.014279203007514922,0.01754651462800205
0.6,0.484375,0.011424086002442711,0.014040383682037931
0.6,0.48828125,0.008568486471314566,0.010532138305935882
0.6,0.4921875,0.005712525206193343,0.007022306828545264
0.6,0.49609375,0.002856322861519447,0.0035114178175762885
0.6,0.5,2.0241598592036853e-16,1.5505232679145498e-17
0.6,0.50390625,-0.0028563228615190424,-0.00351141781757626
0.6,0.5078125,-0.005712525206192939,-0.007022306828545233
0.6,0.51171875,-0.008568486471314161,-0.010532138305935882
0.6,0.515625,-0.011424086002442305,-0.014040383682037921
0.6,0.51953125,-0.014279203007514516,-0.017546514628002035
